video_game_key,title,genre,platform,publisher,year
13110,downtown no gaki no tsukai yaarahen de!! zettai ni tsukamatte haikenai gasu kurobikari land,action,3ds,alchemist,2015
13111,reign of fire,shooter,gba,bam! entertainment,2002
13112,worms reloaded,strategy,pc,team17 software,2010
13113,starcraft,strategy,pc,activision,1998
13114,koihime musou,adventure,ps2,yeti,2008
13115,nicktoons: attack of the toybots,platform,ds,thq,2007
13116,nba 2k17,sports,ps3,take-two interactive,2016
13117,blazing souls: accelate,role-playing,psp,idea factory,2009
13118,ms saga: a new dawn,role-playing,ps2,namco bandai games,2005
13119,kekkon zenya,adventure,sat,shogakukan,1995
13120,finny the fish & the seven waters,sports,ps2,sony computer entertainment,2004
13121,barnyard,action,gba,thq,2006
13122,next generation of chaos,role-playing,ps2,idea factory,2002
13123,katekyoo hitman reborn! ds: bongole shiki taisen battle sugoroku,misc,ds,takara tomy,2008
13124,grimgrimoire,strategy,ps2,tecmo koei,2007
13125,j-league '96 dream stadium,sports,snes,hudson soft,1996
13126,capcom vs. snk: millennium fight 2000 pro,fighting,dc,capcom,2001
13127,golden axe: the duel,fighting,sat,sega,1994
13128,crime life: gang wars,action,xb,konami digital entertainment,2005
13129,tokimeki memorial: girls side 1st love,adventure,ds,konami digital entertainment,2007
13130,putty squad,platform,psv,system 3,2013
13131,rugby 2005,sports,xb,electronic arts,2005
13132,rock 'n roll racing,racing,gba,activision,2003
13133,taito legends,misc,xb,empire interactive,2005
13134,far cry,shooter,pc,ubisoft,2004
13135,silhouette mirage,platform,ps,esp,1998
13136,dynasty warriors vol. 2,action,psp,tecmo koei,2006
13137,treasure report: kikai jikake no isan,adventure,ds,namco bandai games,2011
13138,growlanser vi: precarious world,role-playing,ps2,atlus,2007
13139,block kuzushi,puzzle,snes,pow,1995
13140,boing! docomodake ds,puzzle,ds,ignition entertainment,2007
13141,american bass challenge,sports,gba,starfish,2001
13142,american chopper 2: full throttle,racing,gc,activision,2005
13143,secret service,action,x360,activision value,2008
13144,sword art online: game director's edition,role-playing,ps4,namco bandai games,2015
13145,ultimate ghosts 'n goblins (jp sales),platform,psp,capcom,2006
13146,rugby 06,sports,ps2,electronic arts,2006
13147,fatal frame ii: crimson butterfly director's cut,action,xb,microsoft game studios,2004
13148,deadliest catch: alaskan storm,sports,x360,navarre corp,2008
13149,2002 fifa world cup,sports,gc,electronic arts,2002
13150,colin mcrae rally 2005,racing,xb,codemasters,2004
13151,kamen rider: battride war genesis,action,psv,namco bandai games,2016
13152,venus & braves: majo to megami to horobi no yogen,role-playing,psp,namco bandai games,2011
13153,ship simulator extremes,simulation,pc,paradox interactive,2010
13154,zoop,puzzle,ps,mediaquest,1995
13155,powerful golf,sports,ds,konami digital entertainment,2011
13156,saiyuki: journey west,strategy,ps,tecmo koei,1999
13157,detective conan: marionette symphony,adventure,3ds,namco bandai games,2013
13158,fifa soccer 10,sports,pc,electronic arts,2009
13159,amnesia crowd,misc,psp,idea factory,2013
13160,american chopper 2: full throttle,racing,xb,zoo digital publishing,2005
13161,pachitte chonmage tatsujin 15: pachinko fuyu no sonata 2,misc,ps2,hackberry,2008
13162,monster hunter frontier online,role-playing,ps3,,0
13163,ribbit king,sports,gc,atari,2003
13164,vr soccer '96,sports,ps,gremlin interactive ltd,1996
13165,smash court tennis 3,sports,psp,namco bandai games,2007
13166,diabolik lovers,adventure,psp,idea factory,2012
13167,shugo chara! 3-tsu no tamagoto koisuru joker,action,ds,konami digital entertainment,2008
13168,summoner: a goddess reborn,role-playing,gc,thq,2003
13169,saints row: gat out of hell,action,ps4,deep silver,2015
13170,rock of the dead,shooter,ps3,conspiracy entertainment,2010
13171,the sims,simulation,pc,electronic arts,2000
13172,wasteland 2,role-playing,xone,deep silver,2015
13173,cesar millan's dog whisperer,simulation,ds,ubisoft,2008
13174,e.x. troopers,shooter,ps3,capcom,2012
13175,kiniro no corda 2 encore,role-playing,ps2,tecmo koei,2007
13176,jewel quest mysteries,puzzle,ds,astragon,2009
13177,moon,adventure,ds,mastiff,2009
13178,m&m's adventure,adventure,ds,zoo digital publishing,2008
13179,espn great outdoor games bass 2002,sports,gba,konami digital entertainment,2001
13180,soul eater: plot of medusa,action,ds,namco bandai games,2008
13181,payday 2,shooter,pc,505 games,2013
13182,grand ages: medieval,strategy,pc,kalypso media,2015
13183,handball 16,sports,ps3,bigben interactive,2015
13184,gummy bears mini golf,sports,ds,storm city games,2010
13185,company of heroes,strategy,pc,thq,2006
13186,rock band country track pack 2,misc,x360,mtv games,2011
13187,color cross,misc,ds,rising star games,2008
13188,gaist crusher,action,3ds,capcom,2013
13189,punch king,fighting,gba,acclaim entertainment,2002
13190,silent hunter: wolves of the pacific,simulation,pc,ubisoft,2007
13191,world championship pool 2004,sports,ps2,jaleco,2004
13192,v-rally 3,racing,gba,atari,2002
13193,the dark spire,role-playing,ds,success,2008
13194,kakuto chojin,fighting,xb,microsoft game studios,2002
13195,beyond oasis,role-playing,gen,sega,1993
13196,forza motorsport 3: ultimate edition,racing,x360,microsoft game studios,2010
13197,robotech: invasion,shooter,xb,global star,2004
13198,wii de asobu chibi-robo!,adventure,wii,nintendo,2009
13199,romance of the three kingdoms vi: awakening of the dragon,strategy,ps,tecmo koei,1998
13200,to heart 2 dx plus,adventure,ps3,aqua plus,2011
13201,star driver: kagayaki no takuto - ginga bishounen densetsu,adventure,psp,namco bandai games,2011
13202,naruto: uzumaki chronicles 2 (jp sales),action,ps2,namco bandai games,2006
13203,frogger: ancient shadow,platform,gc,konami digital entertainment,2005
13204,snoopy vs the red baron,adventure,psp,namco bandai games,2006
13205,jonah lomu rugby challenge,sports,pc,home entertainment suppliers,2011
13206,pet vet: down under,simulation,ds,deep silver,2009
13207,world series of poker: tournament of champions 2007 edition,misc,wii,activision,2006
13208,national geographic challenge!,misc,ps3,black bean games,2011
13209,raze's hell,shooter,xb,majesco entertainment,2005
13210,rain (2013),adventure,ps3,sony computer entertainment,2013
13211,billy the wizard: rocket broomstick racing,racing,wii,metro 3d,2007
13212,pool party,sports,wii,southpeak games,2007
13213,microsoft train simulator,simulation,pc,microsoft game studios,2001
13214,shin megami tensei nine,role-playing,xb,atlus,2002
13215,magic carpet,shooter,ps,electronic arts,1995
13216,hoshigami: ruining blue earth,role-playing,ps,max five,2001
13217,gunpey ds,puzzle,ds,atari,2006
13218,cabela's african safari,sports,psp,activision value,2006
13219,wing island,simulation,wii,konami digital entertainment,2006
13220,utawarerumono: itsuwari no kamen,adventure,ps3,aqua plus,2015
13221,clever kids: creepy crawlies,action,ds,midas interactive entertainment,2009
13222,supreme commander,strategy,pc,thq,2007
13223,nightcaster ii: equinox,action,xb,jaleco,2002
13224,f1 2015,racing,pc,codemasters,2015
13225,sd gundam g generation world,strategy,wii,namco bandai games,2011
13226,chocobo to mahou no ehon: majo to shoujo to 5-jin no yuusha,role-playing,ds,square enix,2008
13227,galaxy racers,racing,ds,ubisoft,2010
13228,wonder world amusement park,misc,wii,majesco entertainment,2008
13229,bubble bobble revolution,puzzle,ds,atari,2005
13230,game of thrones (telltale),adventure,ps4,telltale games,2015
13231,time crisis: project titan,shooter,ps,namco bandai games,2001
13232,ys: the ark of napishtim,role-playing,psp,konami digital entertainment,2006
13233,ore-sama kingdom: koi no manga mo debut o mokushise! doki doki love lesson,action,ds,namco bandai games,2011
13234,crusader: no remorse,adventure,ps,electronic arts,1996
13235,black & bruised,fighting,gc,vivendi games,2003
13236,minicopter: adventure flight,simulation,wii,505 games,2007
13237,shaun the sheep,adventure,ds,d3publisher,2008
13238,fast & furious: showdown,action,x360,activision,2013
13239,world championship poker: featuring howard lederer - all in,misc,x360,oxygen interactive,2006
13240,test drive: ferrari legends,racing,x360,atari,2012
13241,tom clancy's rainbow six: lockdown,shooter,gc,ubisoft,2005
13242,fifa manager 12,sports,pc,electronic arts,2011
13243,full spectrum warrior: ten hammers,strategy,xb,thq,2006
13244,river city soccer hooligans,sports,ds,arc system works,2010
13245,shin hayarigami,adventure,psv,nippon ichi software,2014
13246,tmnt,action,ds,ubisoft,2007
13247,turok: dinosaur hunter,shooter,n64,acclaim entertainment,1997
13248,puyo puyo tetris,puzzle,psv,sega,2014
13249,taiko no tatsujin portable 2,misc,psp,namco bandai games,2006
13250,gitaroo man,misc,ps2,thq,2001
13251,super bubble pop,puzzle,gc,jaleco,2003
13252,mafia,action,pc,take-two interactive,2002
13253,rapala fishing frenzy 2009,sports,x360,activision,2008
13254,ride to hell,racing,ps3,deep silver,2013
13255,arctic tale,adventure,wii,zoo digital publishing,2007
13256,balloon pop,puzzle,wii,505 games,2007
13257,xblaze code: embryo,adventure,psv,arc system works,2013
13258,black mirror 2,adventure,pc,dtp entertainment,2009
13259,time travelers,adventure,psv,level 5,2012
13260,amnesia later,misc,psp,idea factory,2012
13261,b-boy,misc,psp,sony computer entertainment,2006
13262,cocoto kart racer,racing,ds,big ben interactive,2004
13263,shin kamaitachi no yoru: 11 hitome no suspect,adventure,psv,chunsoft,2011
13264,intellivision lives!,misc,xb,crave entertainment,2004
13265,crazy chicken: atlantis quest,platform,ds,phenomedia,2007
13266,test drive le mans,racing,ps,infogrames,1999
13267,counter force,shooter,wii,505 games,2007
13268,monster jam: maximum destruction,racing,gc,ubisoft,2002
13269,professor heinz wolff's gravity,puzzle,ds,deep silver,2008
13270,fantastic four: rise of the silver surfer,action,wii,take-two interactive,2007
13271,big air freestyle,racing,gc,atari,2002
13272,rimo-cocoron,action,ps2,sony computer entertainment,2001
13273,rugby world cup 2015,sports,x360,ubisoft,2015
13274,mike tyson heavyweight boxing,sports,xb,codemasters,2002
13275,to love-ru trouble darkness: battle ecstasy,action,psv,furyu,2014
13276,the berenstain bears and the spooky old tree,platform,gba,namco bandai games,2005
13277,lux-pain,adventure,ds,rising star games,2008
13278,ford bold moves street racing,racing,psp,xplosiv,2006
13279,cabela's trophy bucks,sports,x360,activision value,2007
13280,hakuouki: bakumatsu musou roku,action,psp,idea factory,2012
13281,mahjong 3d: warriors of the emperor,misc,3ds,dtp entertainment,2011
13282,hiiro no kakera ds,adventure,ds,idea factory,2008
13283,march of the penguins,adventure,ds,zoo digital publishing,2006
13284,rock of the dead,shooter,x360,conspiracy entertainment,2010
13285,arcana famiglia: la storia della aracana famiglia,adventure,psp,comfort,2011
13286,tokyo ghoul: jail,racing,psv,namco bandai games,2015
13287,city life: world edition,simulation,pc,monte christo multimedia,2007
13288,the misadventures of tron bonne,adventure,ps,eidos interactive,1999
13289,centipede: infestation,shooter,3ds,atari,2011
13290,wolfenstein,shooter,pc,activision,2009
13291,hero bank 2,role-playing,3ds,sega,2014
13292,atelier ayesha: the alchemist of dusk,role-playing,psv,tecmo koei,2014
13293,brave story: new traveller (jp sales),role-playing,psp,sony computer entertainment,2006
13294,black jack vs. matsudajun,misc,ps,pony canyon,2000
13295,arslan: the warriors of legend,action,ps3,tecmo koei,2015
13296,spongebob squarepants: plankton's robotic revenge,shooter,x360,activision,2013
13297,wrath unleashed,strategy,xb,lucasarts,2004
13298,yoru no nai kuni,role-playing,ps3,tecmo koei,2015
13299,garou densetsu 3: road to the final victory,fighting,sat,snk,1996
13300,bleach: soul carnival,fighting,psp,sony computer entertainment,2008
13301,double dragon advance,action,gba,atlus,2003
13302,sesame street: elmo's a-to-zoo adventure,misc,pc,warner bros. interactive entertainment,2010
13303,family fortunes,misc,ds,mindscape,2009
13304,the bible game,misc,xb,crave entertainment,2005
13305,inspector gadget: gadget's crazy maze,puzzle,ps,ubisoft,2001
13306,world fantasista,sports,ps2,squaresoft,2002
13307,yager,shooter,xb,thq,2003
13308,fantastic four: rise of the silver surfer,action,ds,take-two interactive,2007
13309,tabi no yubisashi kaiwachou ds: ds series 1 thai,misc,ds,nintendo,2006
13310,toukiden kiwami,action,psp,tecmo koei,2014
13311,grey's anatomy: the video game,adventure,ds,ubisoft,2009
13312,tropico 3,strategy,pc,kalypso media,2009
13313,looney tunes: cartoon conductor,misc,ds,eidos interactive,2008
13314,avatar: the game,action,pc,ubisoft,2009
13315,futurama,platform,xb,sci,2003
13316,pool hall pro,sports,wii,playlogic game factory,2009
13317,nazo waku yakata: oto no ma ni ma ni,misc,3ds,capcom,2011
13318,choro q 64 2: hacha mecha grand prix race,racing,n64,takara,1999
13319,mighty no. 9,platform,ps4,deep silver,2016
13320,plants vs. zombies: garden warfare 2,shooter,pc,electronic arts,2016
13321,ape escape,platform,ps3,sony computer entertainment,2010
13322,activision anthology,misc,gba,activision,2003
13323,gray matter,adventure,x360,dtp entertainment,2011
13324,thrillville: off the rails,strategy,ds,lucasarts,2007
13325,lego friends,action,3ds,warner bros. interactive entertainment,2013
13326,secret files: tunguska,adventure,pc,dreamcatcher interactive,2006
13327,wayne gretzky's 3d hockey '98,sports,ps,gt interactive,1997
13328,nanda's island,puzzle,ds,phenomedia,2009
13329,hakuouki ssl: sweet school life,adventure,psv,idea factory,2014
13330,trigger man,shooter,xb,crave entertainment,2004
13331,kimi ni todoke: tsutaeru kimochi,adventure,ds,banpresto,2011
13332,nora to koku no koubou: kiri no mori no majo,role-playing,ds,atlus,2011
13333,bad boys: miami takedown,shooter,gc,empire interactive,2004
13334,spongebob squarepants: plankton's robotic revenge,shooter,wiiu,activision,2013
13335,short track racing: trading paint,racing,ps2,thq,2009
13336,game no kanzume vol 1,misc,scd,sega,1994
13337,rat attack!,puzzle,ps,mindscape,1999
13338,jewel master: cradle of rome 2,puzzle,pc,rising star games,2011
13339,national geographic panda (us sales),simulation,ds,ubisoft,2008
13340,sushi go-round,simulation,ds,asylum entertainment,2010
13341,danny phantom: urban jungle,action,ds,thq,2006
13342,sotsugyou ii: neo generation,simulation,ps,riverhillsoft,1995
13343,summon night craft sword monogatari: hajimari no ishi,role-playing,gba,banpresto,2005
13344,the king of fighters 2002: unlimited match,fighting,ps2,snk playmore,2009
13345,art of fighting anthology,fighting,ps2,crave entertainment,2006
13346,rapala trophies,sports,psp,activision,2006
13347,phoenix wright: revived turnabout,misc,ds,capcom,2008
13348,mana khemia: alchemists of al-revis (jp sales),role-playing,ps2,nippon ichi software,2007
13349,runaway: a twist of fate,adventure,pc,focus home interactive,2009
13350,cheer we go!,misc,ds,natsume,2010
13351,the tale of despereaux,platform,wii,brash entertainment,2008
13352,the hustle: detroit streets,sports,ps2,activision,2006
13353,virtua fighter cg portrait series vol.6: lau chan,misc,sat,sega,1995
13354,tomoyo after: it's a wonderful life cs edition,adventure,psp,prototype,2009
13355,nihon pro mahjong kishikai kanshuu: pro ni naru mahjong ds,misc,ds,success,2005
13356,atelier escha & logy: alchemists of the dusk sky,role-playing,psv,tecmo koei,2015
13357,millipede / super breakout / lunar lander,misc,gba,zoo digital publishing,2005
13358,world trigger: borderless mission,action,psv,namco bandai games,2015
13359,disney's donald duck: goin' quackers,platform,gc,ubisoft,2002
